"","Latitude","Longitude","Species","Date Observed","Site"
"742",32.2780346,-111.0236666,"Vanessa cardui","10/21/2017","iNat"
"743",32.27833737,-111.02048,"Vanessa cardui","10/21/2017","iNat"
"744",32.27965167,-111.0203619,"Vanessa cardui","10/21/2017","iNat"
"745",32.28150216,-111.0316345,"Vanessa cardui","10/21/2017","iNat"
"746",32.27409638,-111.0256122,"Vanessa cardui","10/21/2017","iNat"
"747",32.27804639,-111.0206717,"Danaus plexippus","10/21/2017","iNat"
"748",32.27806945,-111.0206553,"Vanessa cardui","10/21/2017","iNat"
"749",32.27800917,-111.0237054,"Vanessa cardui","10/21/2017","iNat"
"750",32.2781101,-111.0267941,"Vanessa cardui","10/21/2017","iNat"
"751",32.27826778,-111.0205875,"Vanessa cardui","10/22/2017","iNat"
"752",32.27811349,-111.0207968,"Vanessa cardui","10/22/2017","iNat"
"753",32.22397167,-110.7674867,"Libytheana carinenta","10/22/2017","iNat"
"754",32.27248873,-110.9156618,"Vanessa cardui","10/22/2017","iNat"
"755",32.27839028,-111.0252257,"Vanessa cardui","10/23/2017","iNat"
"756",32.27963613,-111.0267207,"Danaus gilippus","10/23/2017","iNat"
"757",32.27931258,-111.0203897,"Vanessa cardui","10/23/2017","iNat"
"758",32.27707025,-111.0204187,"Vanessa cardui","10/23/2017","iNat"
"759",32.27597688,-111.0203463,"Vanessa cardui","10/23/2017","iNat"
"760",32.28592704,-111.0302303,"Vanessa cardui","10/24/2017","iNat"
"761",32.28781063,-111.0313116,"Danaus gilippus","10/24/2017","iNat"
"762",32.27684522,-111.0252639,"Vanessa cardui","10/24/2017","iNat"
"763",32.2796458,-111.0228706,"Danaus gilippus","10/24/2017","iNat"
"764",32.27896032,-111.024105,"Danaus gilippus","10/24/2017","iNat"
"765",32.24299001,-111.0033889,"Vanessa cardui","10/24/2017","iNat"
"766",32.23038459,-110.9525154,"Danaus gilippus","10/25/2017","iNat"
"767",32.2831963,-111.0319064,"Vanessa cardui","10/26/2017","iNat"
"768",32.28259475,-111.0330736,"Pieris rapae","10/26/2017","iNat"
"769",32.27949792,-111.0216371,"Vanessa atalanta","10/26/2017","iNat"
"770",32.27892636,-111.0204695,"Danaus plexippus","10/26/2017","iNat"
"771",32.2780877,-111.0218335,"Vanessa cardui","10/26/2017","iNat"
"772",32.27805154,-111.0242429,"Vanessa atalanta","10/26/2017","iNat"
"773",32.31270359,-111.0515444,"Vanessa cardui","10/26/2017","iNat"
"774",32.31366231,-111.0521786,"Vanessa cardui","10/26/2017","iNat"
"775",32.26513708,-111.0162287,"Vanessa cardui","10/28/2017","iNat"
"776",32.27814245,-111.0536659,"Vanessa cardui","10/28/2017","iNat"
"777",32.27862334,-111.0517589,"Vanessa cardui","10/28/2017","iNat"
"778",32.2627381,-111.015775,"Vanessa cardui","10/28/2017","iNat"
"779",32.26322502,-111.0159344,"Vanessa cardui","10/28/2017","iNat"
"780",32.26385287,-111.0183919,"Vanessa cardui","10/28/2017","iNat"
"781",32.26493499,-111.0184964,"Vanessa cardui","10/28/2017","iNat"
"782",32.26585989,-111.0200819,"Vanessa cardui","10/28/2017","iNat"
"783",32.236075,-110.7086333,"Danaus gilippus","10/28/2017","iNat"
"784",32.25942458,-111.0149435,"Vanessa cardui","10/30/2017","iNat"
"785",32.279595,-111.0227805,"Vanessa cardui","11/3/2017","iNat"
"786",32.317295,-110.7870783,"Danaus gilippus","11/4/2017","iNat"
"787",32.24337,-111.1674117,"Danaus gilippus","11/5/2017","iNat"
"788",32.26390985,-111.0181145,"Hylephila phyleus","11/8/2017","iNat"
"789",32.26237896,-111.0183703,"Vanessa cardui","11/11/2017","iNat"
"790",32.22485739,-110.9974699,"Phoebis agarithe","11/12/2017","iNat"
"791",32.18754198,-110.9542454,"Danaus gilippus","11/12/2017","iNat"
"792",32.26206171,-111.0313655,"Danaus plexippus","11/13/2017","iNat"
"793",32.24111811,-110.7242274,"Zerene cesonia","11/16/2017","iNat"
"794",32.23047941,-110.9519511,"Vanessa cardui","11/17/2017","iNat"
"795",32.26029667,-111.0190112,"Vanessa cardui","11/18/2017","iNat"
"796",32.24328333,-111.1673367,"Battus philenor","11/18/2017","iNat"
"797",32.29904898,-111.1003228,"Vanessa cardui","11/18/2017","iNat"
"798",32.28233953,-111.0322513,"Vanessa cardui","11/19/2017","iNat"
"799",32.2828983,-111.033878,"Vanessa cardui","11/19/2017","iNat"
"800",32.29288833,-110.95707,"Anthanassa texana","11/19/2017","iNat"
"801",32.19221388,-110.8095212,"Vanessa cardui","11/20/2017","iNat"
"802",32.18168043,-110.8654253,"Vanessa cardui","11/21/2017","iNat"
"803",32.18190993,-110.8660384,"Vanessa cardui","11/21/2017","iNat"
"804",32.181675,-110.8654467,"Hylephila phyleus","11/21/2017","iNat"
"805",32.18168833,-110.865455,"Vanessa cardui","11/21/2017","iNat"
"806",32.18172833,-110.8653867,"Vanessa cardui","11/21/2017","iNat"
"807",32.18149606,-110.8652465,"Hylephila phyleus","11/21/2017","iNat"
"808",32.18147918,-110.8652266,"Vanessa cardui","11/21/2017","iNat"
"809",32.26180504,-111.017724,"Vanessa cardui","11/23/2017","iNat"
"810",32.26196816,-111.0184915,"Vanessa cardui","11/23/2017","iNat"
"811",32.244013,-111.168174,"Ministrymon leda","11/24/2017","iNat"
"812",32.244013,-111.168174,"Hemiargus ceraunus","11/24/2017","iNat"
"813",32.244013,-111.168174,"Echinargus isola","11/24/2017","iNat"
"814",32.244013,-111.168174,"Anthanassa texana","11/24/2017","iNat"
"815",32.244013,-111.168174,"Erynnis funeralis","11/24/2017","iNat"
"816",32.244013,-111.168174,"Danaus gilippus","11/25/2017","iNat"
"817",32.24555706,-111.0680102,"Kricogonia lyside","11/26/2017","iNat"
"818",32.244013,-111.168174,"Vanessa cardui","11/26/2017","iNat"
"819",32.17828275,-110.9704794,"Vanessa cardui","11/28/2017","iNat"
"820",32.178367,-110.970573,"Vanessa cardui","11/28/2017","iNat"
"821",32.178208,-110.970641,"Vanessa cardui","11/28/2017","iNat"
"822",32.23193322,-110.954966,"Vanessa cardui","11/28/2017","iNat"
"823",32.30041167,-110.9745167,"Hemiargus ceraunus","12/9/2017","iNat"
"824",32.33643714,-111.0812938,"Calephelis nemesis","12/14/2017","iNat"
"825",32.26122869,-111.0152241,"Danaus gilippus","12/25/2017","iNat"
"826",32.24431981,-111.1682038,"Abaeis nicippe","1/5/2018","iNat"
"827",32.28867587,-111.0815256,"Battus philenor","1/13/2018","iNat"
"828",32.248523,-110.9086348,"Anthanassa texana","1/17/2018","iNat"
"829",32.248523,-110.9086348,"Danaus gilippus","1/17/2018","iNat"
"830",32.18338557,-110.9363365,"Hemiargus ceraunus","1/18/2018","iNat"
"831",32.27889673,-111.022253,"Abaeis nicippe","1/19/2018","iNat"
"832",32.27267396,-110.9063065,"Vanessa cardui","1/21/2018","iNat"
"833",32.24404167,-111.1687917,"Battus philenor","1/24/2018","iNat"
"834",32.24224335,-111.1708689,"Echinargus isola","1/26/2018","iNat"
"835",32.24224335,-111.1708689,"Battus philenor","1/26/2018","iNat"
"836",32.24224335,-111.1708689,"Anthanassa texana","1/26/2018","iNat"
"837",32.24224335,-111.1708689,"Echinargus isola","1/26/2018","iNat"
"838",32.24224335,-111.1708689,"Danaus gilippus","1/26/2018","iNat"
"839",32.2433052,-111.1685173,"Agraulis vanillae","1/28/2018","iNat"
"840",32.2433052,-111.1685173,"Battus philenor","1/28/2018","iNat"
"841",32.2433052,-111.1685173,"Echinargus isola","1/28/2018","iNat"
"842",32.2433052,-111.1685173,"Libytheana carinenta","1/28/2018","iNat"
"843",32.31874499,-110.8163228,"Libytheana carinenta","1/29/2018","iNat"
"844",32.22233638,-110.9665439,"Agraulis vanillae","2/4/2018","iNat"
"845",32.2484867,-110.9086133,"Pieris rapae","2/10/2018","iNat"
"846",32.27282461,-110.9014302,"Abaeis nicippe","2/17/2018","iNat"
"847",32.27297214,-110.9002393,"Nathalis iole","2/17/2018","iNat"
"848",32.27265784,-110.8973774,"Abaeis nicippe","2/17/2018","iNat"
"849",32.27276467,-110.9035277,"Abaeis nicippe","2/17/2018","iNat"
"850",32.27252882,-110.9032702,"Pyrgus scriptura","2/17/2018","iNat"
"851",32.28413333,-111.0343945,"Battus philenor","2/19/2018","iNat"
"852",32.28250864,-111.0349913,"Battus philenor","2/19/2018","iNat"
"853",32.248523,-110.908785,"Anthanassa texana","2/19/2018","iNat"
"854",32.24314,-111.16806,"Battus philenor","2/22/2018","iNat"
"855",32.24316,-111.16257,"Abaeis nicippe","2/22/2018","iNat"
"856",32.24308,-111.16643,"Erynnis tristis","2/22/2018","iNat"
"857",32.24271,-111.16764,"Erynnis funeralis","2/22/2018","iNat"
"858",32.24308,-111.16643,"Anthanassa texana","2/22/2018","iNat"
"859",32.2433,-111.16779,"Echinargus isola","2/25/2018","iNat"
"860",32.31946891,-110.7967658,"Erynnis funeralis","2/25/2018","iNat"
"861",32.15448333,-110.7721033,"Danaus gilippus","2/26/2018","iNat"
"862",32.2186921,-111.1442131,"Erynnis funeralis","2/26/2018","iNat"
"863",32.2428,-111.16754,"Asterocampa leilia","3/4/2018","iNat"
"864",32.24267,-111.16737,"Anthanassa texana","3/4/2018","iNat"
"865",32.24275,-111.16689,"Vanessa annabella","3/4/2018","iNat"
"866",32.27777322,-111.0840833,"Asterocampa leilia","3/12/2018","iNat"
"867",32.24233833,-111.1666867,"Anthanassa texana","3/12/2018","iNat"
"868",32.24331333,-111.1662833,"Danaus gilippus","3/12/2018","iNat"
"869",32.21161333,-110.7246883,"Anthanassa texana","3/15/2018","iNat"
"870",32.244013,-111.168174,"Anthanassa texana","3/15/2018","iNat"
"871",32.244013,-111.168174,"Erynnis funeralis","3/15/2018","iNat"
"872",32.244013,-111.168174,"Battus philenor","3/15/2018","iNat"
"873",32.244013,-111.168174,"Danaus gilippus","3/15/2018","iNat"
"874",32.244013,-111.168174,"Anthanassa texana","3/15/2018","iNat"
"875",32.244013,-111.168174,"Anthanassa texana","3/15/2018","iNat"
"876",32.244013,-111.168174,"Battus philenor","3/15/2018","iNat"
"877",32.244013,-111.168174,"Anthanassa texana","3/15/2018","iNat"
"878",32.244013,-111.168174,"Anthanassa texana","3/15/2018","iNat"
"879",32.24306903,-111.1673634,"Battus philenor","3/15/2018","iNat"
"880",32.24306903,-111.1673634,"Anthanassa texana","3/15/2018","iNat"
"881",32.2328814,-110.9003226,"Calephelis nemesis","3/17/2018","iNat"
"882",32.24318333,-111.1671667,"Atlides halesus","3/19/2018","iNat"
"883",32.30976108,-110.7389125,"Atlides halesus","3/29/2018","iNat"
"884",32.24420333,-111.1660472,"Dymasia dymas","4/1/2018","iNat"
"885",32.24345946,-111.1680774,"Anthanassa texana","4/1/2018","iNat"
"886",32.244013,-111.168174,"Danaus gilippus","4/1/2018","iNat"
"887",32.24319817,-111.1685851,"Leptotes marina","4/1/2018","iNat"
"888",32.2432814,-111.1676624,"Battus philenor","4/1/2018","iNat"
"889",32.2328814,-110.9003226,"Callophrys gryneus","4/2/2018","iNat"
"890",32.25527333,-111.1600327,"Vanessa cardui","4/2/2018","iNat"
"891",32.25527333,-111.1600327,"Heliopetes domicella","4/2/2018","iNat"
"892",32.25527333,-111.1600327,"Echinargus isola","4/2/2018","iNat"
"893",32.25527333,-111.1600327,"Systasea zampa","4/2/2018","iNat"
"894",32.25527333,-111.1600327,"Leptotes marina","4/2/2018","iNat"
"895",32.24385833,-111.165375,"Agraulis vanillae","4/4/2018","iNat"
"896",32.24326333,-111.1673367,"Anthanassa texana","4/4/2018","iNat"
"897",32.21521333,-110.9695367,"Papilio rumiko","4/4/2018","iNat"
"898",32.24042845,-110.7293987,"Leptotes marina","4/5/2018","iNat"
"899",32.24042845,-110.7293987,"Junonia coenia","4/5/2018","iNat"
"900",32.24075513,-110.7250643,"Junonia coenia","4/5/2018","iNat"
"901",32.21486333,-110.9053467,"Hylephila phyleus","4/9/2018","iNat"
"902",32.21477167,-110.9053367,"Leptotes marina","4/9/2018","iNat"
"903",32.2318531,-110.9538915,"Hylephila phyleus","4/11/2018","iNat"
"904",32.2339332,-110.9556116,"Papilio rumiko","4/11/2018","iNat"
"905",32.23397442,-110.955543,"Hylephila phyleus","4/11/2018","iNat"
"906",32.31765409,-110.8113241,"Libytheana carinenta","4/12/2018","iNat"
"907",32.282271,-110.7300425,"Battus philenor","4/14/2018","iNat"
"908",32.28166328,-110.7342267,"Leptotes marina","4/14/2018","iNat"
"909",32.31834352,-110.807847,"Asterocampa leilia","4/16/2018","iNat"
"910",32.31204836,-110.8088759,"Dymasia dymas","4/16/2018","iNat"
"911",32.31156127,-110.8149709,"Abaeis nicippe","4/16/2018","iNat"
"912",32.25419153,-111.1974734,"Asterocampa leilia","4/16/2018","iNat"
"913",32.29382694,-110.838033,"Hylephila phyleus","4/17/2018","iNat"
"914",32.30771933,-110.9237485,"Papilio multicaudata","4/18/2018","iNat"
"915",32.248523,-110.9086348,"Papilio rumiko","4/19/2018","iNat"
"916",32.248523,-110.9086348,"Asterocampa celtis","4/19/2018","iNat"
"917",32.248523,-110.908785,"Anthanassa texana","4/20/2018","iNat"
"918",32.248523,-110.908785,"Danaus plexippus","4/20/2018","iNat"
"919",32.248523,-110.908785,"Papilio rumiko","4/20/2018","iNat"
"920",32.23544085,-110.9543159,"Copaeodes aurantiaca","4/23/2018","iNat"
"921",32.23538603,-110.9543164,"Copaeodes aurantiaca","4/23/2018","iNat"
"922",32.23549313,-110.9542929,"Leptotes marina","4/23/2018","iNat"
"923",32.23540493,-110.9542623,"Leptotes marina","4/23/2018","iNat"
"924",32.23526345,-110.9541735,"Leptotes marina","4/23/2018","iNat"
"925",32.23107392,-110.9530655,"Leptotes marina","4/23/2018","iNat"
"926",32.23115879,-110.9529865,"Leptotes marina","4/23/2018","iNat"
"927",32.27922169,-111.0215279,"Abaeis nicippe","4/23/2018","iNat"
"928",32.28250834,-111.0319343,"Battus philenor","4/24/2018","iNat"
"929",32.26896944,-111.020307,"Vanessa annabella","4/25/2018","iNat"
"930",32.2730966,-111.0223008,"Vanessa annabella","4/25/2018","iNat"
"931",32.23217833,-110.9556583,"Papilio rumiko","4/26/2018","iNat"
"932",32.2543838,-111.1972265,"Agraulis vanillae","4/28/2018","iNat"
"933",32.21675678,-110.9365822,"Phoebis sennae","5/1/2018","iNat"
"934",32.25952833,-111.0149167,"Papilio rumiko","5/3/2018","iNat"
"935",32.25953333,-111.0149083,"Papilio rumiko","5/3/2018","iNat"
"936",32.25967412,-111.0150955,"Papilio rumiko","5/3/2018","iNat"
"937",32.24339062,-111.1674045,"Battus philenor","5/4/2018","iNat"
"938",32.27928451,-111.0217376,"Battus philenor","5/4/2018","iNat"
"939",32.31226202,-110.8107448,"Asterocampa leilia","5/14/2018","iNat"
"940",32.31277886,-110.8113027,"Leptotes marina","5/14/2018","iNat"
"941",32.31277886,-110.8113027,"Erynnis funeralis","5/14/2018","iNat"
"942",32.30922437,-110.8215809,"Asterocampa leilia","5/15/2018","iNat"
"943",32.31821913,-110.8110023,"Danaus gilippus","5/15/2018","iNat"
"944",32.24300833,-111.1664417,"Leptotes marina","5/16/2018","iNat"
"945",32.27511414,-110.8985174,"Abaeis nicippe","5/19/2018","iNat"
"946",32.29511385,-110.8367729,"Asterocampa leilia","5/19/2018","iNat"
"947",32.2814008,-110.7302855,"Battus philenor","5/20/2018","iNat"
"948",32.24280597,-111.1668777,"Asterocampa leilia","5/21/2018","iNat"
"949",32.24246114,-111.1679399,"Hemiargus ceraunus","5/24/2018","iNat"
"950",32.24276967,-111.166867,"Asterocampa leilia","5/24/2018","iNat"
"951",32.24276967,-111.166867,"Agraulis vanillae","5/24/2018","iNat"
"952",32.285332,-111.0357285,"Hylephila phyleus","5/28/2018","iNat"
"953",32.24212167,-111.1672967,"Ministrymon leda","5/31/2018","iNat"
"954",32.28292167,-111.0333112,"Hylephila phyleus","6/1/2018","iNat"
"955",32.27927989,-111.0217494,"Hylephila phyleus","6/5/2018","iNat"
"956",32.24236167,-111.1671283,"Hemiargus ceraunus","6/16/2018","iNat"
"957",32.24226667,-111.1673133,"Pholisora catullus","6/28/2018","iNat"
"958",32.32346348,-110.9281954,"Danaus gilippus","6/28/2018","iNat"
"959",32.24306333,-111.1668867,"Asterocampa leilia","7/4/2018","iNat"
"960",32.21721069,-111.1303655,"Strymon melinus","7/6/2018","iNat"
"961",32.24386035,-111.1678153,"Libytheana carinenta","7/6/2018","iNat"
"962",32.24283533,-111.1678205,"Asterocampa leilia","7/6/2018","iNat"
"963",32.24377809,-111.1670304,"Battus philenor","7/6/2018","iNat"
"964",32.2178067,-111.1304337,"Anthanassa texana","7/6/2018","iNat"
"965",32.30889667,-110.82171,"Asterocampa leilia","7/10/2018","iNat"
"966",32.31432833,-110.8105417,"Abaeis nicippe","7/10/2018","iNat"
"967",32.31588167,-110.8099317,"Leptotes marina","7/10/2018","iNat"
"968",32.31603,-110.8094117,"Celotes nessus","7/10/2018","iNat"
"969",32.31650833,-110.8102817,"Abaeis nicippe","7/10/2018","iNat"
"970",32.31708333,-110.8104967,"Cogia hippalus","7/10/2018","iNat"
"971",32.31718333,-110.8104717,"Libytheana carinenta","7/10/2018","iNat"
"972",32.24322833,-111.16842,"Hemiargus ceraunus","7/11/2018","iNat"
"973",32.3130612,-110.8195626,"Hylephila phyleus","7/12/2018","iNat"
"974",32.31511,-110.8174717,"Apodemia palmerii","7/14/2018","iNat"
"975",32.24342,-111.1672367,"Texola perse","7/14/2018","iNat"
"976",32.24303,-111.1667717,"Agraulis vanillae","7/14/2018","iNat"
"977",32.31839944,-110.9298713,"Danaus gilippus","7/15/2018","iNat"
"978",32.31923,-110.81078,"Cogia hippalus","7/15/2018","iNat"
"979",32.31408,-110.8118567,"Nathalis iole","7/15/2018","iNat"
"980",32.29359251,-110.8385212,"Hylephila phyleus","7/17/2018","iNat"
"981",32.29365626,-110.8384552,"Leptotes marina","7/17/2018","iNat"
"982",32.29332577,-110.8383503,"Abaeis nicippe","7/17/2018","iNat"
"983",32.29371386,-110.8388844,"Hemiargus ceraunus","7/18/2018","iNat"
"984",32.231495,-110.9668367,"Danaus gilippus","7/25/2018","iNat"
"985",32.33833313,-110.9788895,"Danaus gilippus","7/25/2018","iNat"
"986",32.2437591,-111.167785,"Danaus gilippus","7/25/2018","iNat"
"987",32.23236333,-110.7831333,"Danaus plexippus","7/28/2018","iNat"
"988",32.2318488,-110.8982643,"Papilio rumiko","7/28/2018","iNat"
"989",32.30990383,-110.8227395,"Battus philenor","7/31/2018","iNat"
"990",32.31259155,-110.7980652,"Asterocampa leilia","7/31/2018","iNat"
"991",32.12444687,-110.9340057,"Phoebis sennae","8/1/2018","iNat"
"992",32.31013572,-111.1769147,"Pholisora catullus","8/1/2018","iNat"
"993",32.11815242,-110.9610193,"Phoebis sennae","8/2/2018","iNat"
"994",32.11813213,-110.9610006,"Phoebis sennae","8/2/2018","iNat"
"995",32.2350862,-110.8527302,"Danaus plexippus","8/3/2018","iNat"
"996",32.23492459,-110.8526588,"Danaus plexippus","8/4/2018","iNat"
"997",32.31004303,-110.7385308,"Ministrymon leda","8/5/2018","iNat"
"998",32.19941667,-111.0316472,"Hemiargus ceraunus","8/7/2018","iNat"
"999",32.27694321,-110.9494476,"Asterocampa leilia","8/7/2018","iNat"
"1000",32.33829167,-110.978905,"Danaus gilippus","8/8/2018","iNat"
"1001",32.338025,-110.9788967,"Leptotes marina","8/8/2018","iNat"
"1002",32.33817833,-110.9789417,"Asterocampa leilia","8/8/2018","iNat"
"1003",32.33829167,-110.9789117,"Danaus gilippus","8/8/2018","iNat"
"1004",32.33829167,-110.97895,"Libytheana carinenta","8/8/2018","iNat"
"1005",32.20056661,-110.7206341,"Asterocampa leilia","8/9/2018","iNat"
"1006",32.29376473,-110.836865,"Libytheana carinenta","8/11/2018","iNat"
"1007",32.12046437,-111.0459637,"Colias eurytheme","8/11/2018","iNat"
"1008",32.242886,-111.168398,"Asterocampa leilia","8/11/2018","iNat"
"1009",32.2350772,-110.852733,"Danaus plexippus","8/12/2018","iNat"
"1010",32.24279667,-111.1677467,"Battus philenor","8/12/2018","iNat"
"1011",32.33840833,-110.9788583,"Euptoieta claudia","8/12/2018","iNat"
"1012",32.33841333,-110.978875,"Phoebis sennae","8/12/2018","iNat"
"1013",32.12637333,-110.9338467,"Papilio rumiko","8/12/2018","iNat"
"1014",32.12642833,-110.9336917,"Pyrisitia proterpia","8/12/2018","iNat"
"1015",32.12642833,-110.9336917,"Libytheana carinenta","8/12/2018","iNat"
"1016",32.126395,-110.9336983,"Papilio rumiko","8/12/2018","iNat"
"1017",32.18284667,-110.9466467,"Battus philenor","8/14/2018","iNat"
"1018",32.18281167,-110.9467617,"Battus philenor","8/14/2018","iNat"
"1019",32.19759739,-110.9865413,"Phoebis sennae","8/15/2018","iNat"
"1020",32.23956003,-110.7298665,"Nathalis iole","8/15/2018","iNat"
"1021",32.22392167,-110.7673417,"Libytheana carinenta","8/18/2018","iNat"
"1022",32.12144871,-110.9632901,"Libytheana carinenta","8/19/2018","iNat"
"1023",32.1205578,-110.9620422,"Colias eurytheme","8/19/2018","iNat"
"1024",32.33833313,-110.9788895,"Asterocampa leilia","8/20/2018","iNat"
"1025",32.12124126,-110.9641,"Hemiargus ceraunus","8/20/2018","iNat"
"1026",32.25379249,-111.1975071,"Pholisora catullus","8/21/2018","iNat"
"1027",32.24033238,-111.1672348,"Battus philenor","8/21/2018","iNat"
"1028",32.23356111,-110.850659,"Danaus plexippus","8/21/2018","iNat"
"1029",32.27844633,-111.0835622,"Asterocampa leilia","8/22/2018","iNat"
"1030",32.27844633,-111.0835622,"Euptoieta claudia","8/22/2018","iNat"
"1031",32.27844633,-111.0835622,"Libytheana carinenta","8/22/2018","iNat"
"1032",32.30927167,-110.8197467,"Hemiargus ceraunus","8/22/2018","iNat"
"1033",32.1201462,-110.9626841,"Hemiargus ceraunus","8/22/2018","iNat"
"1034",32.312745,-110.8119883,"Asterocampa leilia","8/22/2018","iNat"
"1035",32.21832833,-110.70443,"Battus philenor","8/23/2018","iNat"
"1036",32.24414667,-111.1681667,"Battus philenor","8/23/2018","iNat"
"1037",32.19126904,-110.7205021,"Hemiargus ceraunus","8/23/2018","iNat"
"1038",32.1869547,-110.7311665,"Hemiargus ceraunus","8/23/2018","iNat"
"1039",32.28938672,-110.8346809,"Hemiargus ceraunus","8/24/2018","iNat"
"1040",32.30961491,-110.7212237,"Dymasia dymas","8/24/2018","iNat"
"1041",32.30961491,-110.7212237,"Asterocampa leilia","8/24/2018","iNat"
"1042",32.23283615,-110.9003211,"Libytheana carinenta","8/24/2018","iNat"
"1043",32.21594333,-110.7758533,"Libytheana carinenta","8/24/2018","iNat"
"1044",32.23290922,-110.900398,"Pyrisitia proterpia","8/25/2018","iNat"
"1045",32.23283425,-110.9004026,"Strymon melinus","8/25/2018","iNat"
"1046",32.22436333,-110.7675867,"Hemiargus ceraunus","8/25/2018","iNat"
"1047",32.22412833,-110.767145,"Asterocampa leilia","8/25/2018","iNat"
"1048",32.3386116,-110.9794464,"Libytheana carinenta","8/25/2018","iNat"
"1049",32.2328814,-110.9003226,"Phoebis sennae","8/25/2018","iNat"
"1050",32.29290833,-110.852325,"Libytheana carinenta","8/26/2018","iNat"
"1051",32.1196813,-110.9677235,"Battus philenor","8/26/2018","iNat"
"1052",32.12937144,-110.967809,"Libytheana carinenta","8/26/2018","iNat"
"1053",32.12944533,-110.9678104,"Libytheana carinenta","8/26/2018","iNat"
"1054",32.13055439,-110.9619193,"Libytheana carinenta","8/26/2018","iNat"
"1055",32.13064401,-110.9619128,"Danaus gilippus","8/26/2018","iNat"
"1056",32.12131656,-110.9616262,"Libytheana carinenta","8/26/2018","iNat"
"1057",32.12131756,-110.9616593,"Libytheana carinenta","8/26/2018","iNat"
"1058",32.12130215,-110.9618959,"Libytheana carinenta","8/26/2018","iNat"
"1059",32.12127012,-110.9642811,"Colias eurytheme","8/27/2018","iNat"
"1060",32.12097858,-110.9679402,"Libytheana carinenta","8/27/2018","iNat"
"1061",32.12127256,-110.969439,"Libytheana carinenta","8/27/2018","iNat"
"1062",32.12128729,-110.9619979,"Libytheana carinenta","8/27/2018","iNat"
"1063",32.2328814,-110.9003226,"Dymasia dymas","8/27/2018","iNat"
"1064",32.201444,-111.126111,"Asterocampa leilia","8/29/2018","iNat"
"1065",32.11958122,-110.9735395,"Libytheana carinenta","8/30/2018","iNat"
"1066",32.22834396,-110.9579315,"Danaus gilippus","8/30/2018","iNat"
"1067",32.23309144,-110.9146981,"Libytheana carinenta","9/2/2018","iNat"
"1068",32.25283857,-110.9521572,"Phoebis sennae","9/3/2018","iNat"
"1069",32.223755,-110.7675467,"Asterocampa leilia","9/3/2018","iNat"
"1070",32.26171167,-110.8778083,"Danaus gilippus","9/3/2018","iNat"
"1071",32.2617,-110.87777,"Danaus plexippus","9/3/2018","iNat"
"1072",32.24309167,-111.1690667,"Asterocampa leilia","9/4/2018","iNat"
"1073",32.24389667,-111.1655583,"Heliopetes domicella","9/4/2018","iNat"
"1074",32.30891423,-110.7355611,"Asterocampa leilia","9/6/2018","iNat"
"1075",32.30891423,-110.7355611,"Apodemia palmerii","9/6/2018","iNat"
"1076",32.23255131,-110.9745812,"Asterocampa celtis","9/6/2018","iNat"
"1077",32.2328814,-110.9003226,"Danaus gilippus","9/9/2018","iNat"
"1078",32.2328814,-110.9003226,"Strymon melinus","9/9/2018","iNat"
"1079",32.12144852,-110.9642792,"Libytheana carinenta","9/10/2018","iNat"
"1080",32.24313,-111.1690133,"Junonia nigrosuffusa","9/10/2018","iNat"
"1081",32.22824046,-110.9663889,"Danaus gilippus","9/10/2018","iNat"
"1082",32.17326,-110.7174383,"Echinargus isola","9/10/2018","iNat"
"1083",32.17996833,-110.7367767,"Asterocampa leilia","9/10/2018","iNat"
"1084",32.309582,-110.8231912,"Calephelis nemesis","9/11/2018","iNat"
"1085",32.21127247,-110.9378985,"Danaus gilippus","9/12/2018","iNat"
"1086",32.2328814,-110.9003226,"Apodemia palmerii","9/12/2018","iNat"
"1087",32.23050139,-110.9522474,"Battus philenor","9/12/2018","iNat"
"1088",32.21120425,-110.9377097,"Danaus plexippus","9/13/2018","iNat"
"1089",32.23284162,-110.9003642,"Calephelis arizonensis","9/14/2018","iNat"
"1090",32.27453667,-110.7166533,"Danaus gilippus","9/14/2018","iNat"
"1091",32.31442,-110.81126,"Libytheana carinenta","9/14/2018","iNat"
"1092",32.24305,-111.1688083,"Lerodea eufala","9/15/2018","iNat"
"1093",32.2328814,-110.9003226,"Chlosyne lacinia","9/15/2018","iNat"
"1094",32.22550333,-110.9326783,"Libytheana carinenta","9/15/2018","iNat"
"1095",32.18160439,-110.8364997,"Libytheana carinenta","9/15/2018","iNat"
"1096",32.27694321,-110.9494476,"Papilio rumiko","9/16/2018","iNat"
"1097",32.13645522,-110.9030682,"Strymon melinus","9/19/2018","iNat"
"1098",32.12130177,-110.9650217,"Papilio rumiko","9/21/2018","iNat"
"1099",32.2348746,-110.9719928,"Agraulis vanillae","9/21/2018","iNat"
"1100",32.24284976,-111.1677759,"Asterocampa leilia","9/21/2018","iNat"
"1101",32.2543838,-111.1972265,"Danaus gilippus","9/21/2018","iNat"
"1102",32.24284976,-111.1677759,"Phoebis sennae","9/21/2018","iNat"
"1103",32.24398,-111.1651612,"Systasea zampa","9/22/2018","iNat"
"1104",32.20395248,-110.7247306,"Abaeis nicippe","9/22/2018","iNat"
"1105",32.20395248,-110.7247306,"Libytheana carinenta","9/22/2018","iNat"
"1106",32.2328814,-110.9003226,"Brephidium exilis","9/22/2018","iNat"
"1107",32.26168548,-110.8778287,"Phoebis sennae","9/23/2018","iNat"
