observed_on_string,observed_on,tag_list,description,captive_cultivated,oauth_application_id,latitude,longitude,geoprivacy,taxon_geoprivacy,positioning_method,scientific_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name
2015/04/05 9:39 AM MST,4/5/2015,,,FALSE,,32.232874,-110.900387,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
2015/04/10 10:34 AM MST,4/10/2015,,,FALSE,,32.232874,-110.900387,,,,Chlosyne lacinia,Insecta,68240,Chlosyne,Chlosyne lacinia
2015/04/10 10:34 AM MST,4/10/2015,,,FALSE,,32.232874,-110.900387,,,,Chlosyne lacinia,Insecta,68240,Chlosyne,Chlosyne lacinia
2015/04/10 11:13 AM MST,4/10/2015,,,FALSE,,32.232874,-110.900387,,,,Eurema boisduvaliana,Insecta,148470,Eurema,Eurema boisduvaliana
2015/05/10 10:47 AM MST,5/10/2015,,,FALSE,,32.232874,-110.900387,,,,Junonia coenia,Insecta,48505,Junonia,Junonia coenia
2014/05/09 11:58 AM MST,5/9/2014,,,FALSE,,32.232874,-110.900387,,,,Pontia protodice,Insecta,59119,Pontia,Pontia protodice
2014/05/11 8:08 AM MST,5/11/2014,,,FALSE,,32.232874,-110.900387,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2015/05/17 9:06 AM MST,5/17/2015,,,FALSE,,32.232874,-110.900387,,,,Asterocampa celtis,Insecta,68264,Asterocampa,Asterocampa celtis
2015/05/17 9:07 AM MST,5/17/2015,,,FALSE,,32.232874,-110.900387,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
2014/08/29 9:48 AM MST,8/29/2014,,,FALSE,,32.232874,-110.900387,,,,Limenitis archippus,Insecta,58586,Limenitis,Limenitis archippus
2016/05/27 10:22 AM MST,5/27/2016,Long-tailed Sylph,,FALSE,,32.232874,-110.900387,,,,Strymon melinus,Insecta,50931,Strymon,Strymon melinus
2014/11/11 11:24 AM MST,11/11/2014,,,FALSE,,32.232874,-110.900387,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
2014/11/11 12:41 PM MST,11/11/2014,,,FALSE,,32.232874,-110.900387,,,,Chlosyne lacinia,Insecta,68240,Chlosyne,Chlosyne lacinia
Sun Sep 18 2016 19:08:06 GMT-0700 (MST),9/18/2016,,,FALSE,3,32.36653838,-110.9453854,obscured,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Sun Sep 18 2016 12:06:19 GMT-0700 (MST),9/18/2016,,,FALSE,3,32.28757828,-110.8323075,obscured,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Thu Sep 15 2016 17:16:00 GMT-0700 (MST),9/15/2016,,,FALSE,3,32.25532816,-110.8458254,obscured,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
Thu Sep 15 2016 07:08:29 GMT-0700 (MST),9/15/2016,,,FALSE,3,32.50719167,-110.8862533,,,,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
2016-09-06 11:54:19 AM MST,9/6/2016,,,FALSE,2,32.33833313,-110.9783325,,,gps,Chlosyne lacinia,Insecta,68240,Chlosyne,Chlosyne lacinia
2016/09/19 1:06 PM MST,9/19/2016,Long-tailed Sylph,,FALSE,,32.232874,-110.900387,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2016/09/19 12:59 PM MST,9/19/2016,Long-tailed Sylph,Queen caterpillar on pine leaf milkweed.,FALSE,,32.232874,-110.900387,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-09-19 11:13:49 AM MST,9/19/2016,,,FALSE,2,32.33722305,-110.9783325,,,gps,Systasea zampa,Insecta,204771,Systasea,Systasea zampa
2016-09-25 9:54:01 AM MST,9/25/2016,,,FALSE,2,32.24354261,-111.1692478,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2016-09-26 10:07:57 AM MST,9/26/2016,,University of Arizona,FALSE,2,32.23188123,-110.9509475,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
2016-09-26 9:26:45 AM MST,9/26/2016,,,FALSE,2,32.33722305,-110.9780579,,,gps,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2016-09-12 9:19:41 AM MST,9/12/2016,,,FALSE,2,32.33833313,-110.9788895,,,gps,Chiomara georgina,Insecta,146736,Chiomara,Chiomara georgina
25-Sep-16,9/25/2016,,Seen on a Mesquite at Agua Caliente Park,FALSE,,32.28136905,-110.7302533,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Wed Sep 28 2016 14:41:29 GMT-0700 (MST),9/28/2016,,,FALSE,3,32.24312,-111.16738,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
Wed Sep 28 2016 14:26:29 GMT-0700 (MST),9/28/2016,,,FALSE,3,32.24338833,-111.1674717,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
Wed Sep 28 2016 14:27:30 GMT-0700 (MST),9/28/2016,,,FALSE,3,32.24338833,-111.1674717,,,,Erynnis funeralis,Insecta,59188,Erynnis,Erynnis funeralis
Wed Sep 28 2016 14:27:59 GMT-0700 (MST),9/28/2016,,,FALSE,3,32.24339667,-111.1675033,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Wed Sep 28 2016 14:33:49 GMT-0700 (MST),9/28/2016,,,FALSE,3,32.24331333,-111.1675033,,,,Battus philenor,Insecta,49972,Battus,Battus philenor
2016-10-01 2:16:48 PM MST,10/1/2016,,monarch butterfly? on the milkweed at the ward 6 way station,FALSE,2,32.23479838,-110.9250132,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Fri Sep 23 2016 13:43:59 GMT-0700 (PDT),9/23/2016,,"Very variable coloration across all caterpillars observed (yellow, green, and black). ",FALSE,3,32.27226231,-111.2116076,,,,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
2016/10/02 12:00 PM MST,10/2/2016,,,FALSE,,32.232874,-110.900387,,,,Lerodea eufala,Insecta,59195,Lerodea,Lerodea eufala
2016/10/02 12:32 PM MST,10/2/2016,,,FALSE,,32.232874,-110.900387,,,,Dymasia dymas,Insecta,68249,Dymasia,Dymasia dymas
2016/10/02 12:27 PM MST,10/2/2016,,,FALSE,,32.232874,-110.900387,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2016/10/02 12:40 PM MST,10/2/2016,,,FALSE,,32.232874,-110.900387,,,,Copaeodes aurantiaca,Insecta,129415,Copaeodes,Copaeodes aurantiaca
2016/09/28 1:29 PM PDT,9/28/2016,,,FALSE,,32.24360466,-111.1680774,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2016/10/02 12:18 PM MST,10/2/2016,,,FALSE,,32.232874,-110.900387,,,,Nathalis iole,Insecta,51773,Nathalis,Nathalis iole
2016/09/28 1:30 PM PDT,9/28/2016,,Queen Butterfly,FALSE,,32.24360919,-111.1681096,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016/09/28 1:42 PM PDT,9/28/2016,,,FALSE,,32.24297853,-111.1675678,,,,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
2016/09/28 1:42 PM PDT,9/28/2016,,   Sulphurs Butterfly,FALSE,,32.24286737,-111.1675061,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
2016/09/28 1:50 PM PDT,9/28/2016,,,FALSE,,32.24213007,-111.1674283,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
2016/09/28 1:52 PM PDT,9/28/2016,,,FALSE,,32.24202571,-111.1680453,,,,Erynnis funeralis,Insecta,59188,Erynnis,Erynnis funeralis
2016/09/28 2:01 PM PDT,9/28/2016,,   Skipper,FALSE,,32.2433347,-111.1687802,,,,Lerodea eufala,Insecta,59195,Lerodea,Lerodea eufala
2016/09/28 2:18 PM PDT,9/28/2016,,,FALSE,,32.24271991,-111.1683832,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2016/09/28 2:20 PM PDT,9/28/2016,,,FALSE,,32.24305112,-111.1683618,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
Mon Oct 03 2016 10:43:36 GMT-0700 (MST),10/3/2016,,,FALSE,3,32.228247,-110.955242,,,,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
2016-10-10 10:26:54 AM MST,10/10/2016,,,FALSE,2,32.33722305,-110.9780579,,,gps,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
2016-10-11 12:35:32 PM MST,10/11/2016,,,FALSE,2,32.27694321,-110.9494476,,,gps,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
Wed Oct 12 2016 11:19:12 GMT-0700 (MST),10/12/2016,,,FALSE,3,32.22945919,-110.9581277,,,,Sphinx chersis,Insecta,127169,Sphinx,Sphinx chersis
2016-10-15 9:02:57 AM MST,10/15/2016,,Tohono Chul plant sale,FALSE,,32.3403072,-110.9783614,,,,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
2016-10-15 9:09:30 AM MST,10/15/2016,,Tohono Chul Plant Sale,FALSE,,32.33902621,-110.979227,,,,Battus philenor,Insecta,49972,Battus,Battus philenor
2016-10-15 10:24:07 AM MST,10/15/2016,,Tohono Chul Garden,FALSE,,32.339701,-110.9818352,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-10-15 10:27:00 AM MST,10/15/2016,,Tohono Chul Garden ,FALSE,,32.33967084,-110.9815305,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
2016-10-15 10:40:51 AM MST,10/15/2016,,Tohono Chul Garden ,FALSE,,32.33962879,-110.981662,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2016-10-15 10:45:39 AM MST,10/15/2016,,Tohono Chul Garden,FALSE,,32.33962601,-110.9816473,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2016-10-15 10:26:41 AM MST,10/15/2016,,,FALSE,2,32.33961916,-110.9814948,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-10-15 10:28:27 AM MST,10/15/2016,,Tohono Chul bistro garden,FALSE,2,32.33964642,-110.9814713,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
2016/10/15 10:27 AM MST,10/15/2016,,,FALSE,,32.232874,-110.900387,,,,Systasea zampa,Insecta,204771,Systasea,Systasea zampa
2016-10-16 10:11:46 AM MST,10/16/2016,,,FALSE,,32.39280611,-111.1317949,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
Mon Oct 24 2016 15:07:29 GMT-0700 (MST),10/24/2016,,,FALSE,3,32.2555971,-110.837177,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
Fri Oct 28 2016 08:06:43 GMT-0700 (MST),10/28/2016,,,FALSE,3,32.24295017,-110.9590362,,,,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
Fri Oct 28 2016 21:31:03 GMT-0700 (MST),10/28/2016,,,FALSE,3,32.37817833,-111.0639888,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2014/08/24 11:13 PM PDT,8/24/2014,Orbed Narrow-wing (Magusa divaricata),"Pima County, Arizona, US",FALSE,,32.36850833,-110.71677,,,,Magusa divaricata,Insecta,143031,Magusa,Magusa divaricata
2014/08/24 11:40 PM PDT,8/24/2014,,"Pima County, Arizona, US",FALSE,,32.36850833,-110.71677,,,,Forsebia cinis,Insecta,354225,Forsebia,Forsebia cinis
2014/08/25 2:35 AM PDT,8/25/2014,Merry Melipotis Moth (Melipotis jucunda),"Pima County, Arizona, US",FALSE,,32.34509667,-110.718255,,,,Melipotis jucunda,Insecta,224856,Melipotis,Melipotis jucunda
Sun Oct 30 2016 12:41:01 GMT-0700 (MST),10/30/2016,,,FALSE,3,32.2484649,-110.9082729,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2014/08/25 3:28 AM PDT,8/25/2014,Yellow-veined Moth (Microtheoris ophionalis),"Pima County, Arizona, US",FALSE,,32.34509667,-110.718255,,,,Microtheoris ophionalis,Insecta,225149,Microtheoris,Microtheoris ophionalis
Sun Oct 30 2016 20:41:32 GMT-0700 (MST),10/30/2016,,,FALSE,3,32.23014975,-110.9588948,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Sun Oct 30 2016 16:40:06 GMT-0700 (MST),10/30/2016,,,FALSE,3,32.22424667,-110.7651667,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-10-31 1:09:56 PM MST,10/31/2016,,,FALSE,2,32.27694321,-110.9497223,,,gps,Pontia protodice,Insecta,59119,Pontia,Pontia protodice
2016-10-31 1:04:37 PM MST,10/31/2016,,,FALSE,2,32.27694321,-110.9497223,,,gps,Junonia coenia,Insecta,48505,Junonia,Junonia coenia
2016-10-31 11:33:30 AM MST,10/31/2016,,,FALSE,2,32.27694321,-110.9497223,,,gps,Euptoieta claudia,Insecta,68244,Euptoieta,Euptoieta claudia
2016-10-29 9:27:38 AM MST,10/29/2016,,,FALSE,2,32.27694321,-110.9494476,,,gps,Battus philenor,Insecta,49972,Battus,Battus philenor
2016/10/27 10:55 AM CDT,10/27/2016,,,FALSE,,32.22783198,-110.6624937,,,,Vanessa virginiensis,Insecta,48549,Vanessa,Vanessa virginiensis
2016/10/27 1:37 PM CDT,10/27/2016,,,FALSE,,32.22803166,-110.6625795,,open,,Strymon istapa,Insecta,132553,Strymon,Strymon istapa
Fri Nov 04 2016 11:41:19 GMT-0700 (MST),11/4/2016,,,FALSE,3,32.33831748,-110.9789214,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Sun Nov 06 2016 17:23:16 GMT-0700 (MST),11/6/2016,,,FALSE,3,32.24921333,-111.0137639,,,,Ascalapha odorata,Insecta,61503,Ascalapha,Ascalapha odorata
2016-11-11 3:54:13 PM MST,11/11/2016,,Tucson Botanical Gardens,FALSE,2,32.2485888,-110.9085879,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
2016-11-11 3:56:30 PM MST,11/11/2016,,Tucson Botanical Gardens,FALSE,2,32.2480845,-110.9084255,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-11-11 3:57:52 PM MST,11/11/2016,,Tucson botanical gardens,FALSE,2,32.248143,-110.9081519,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2016-11-07 11:19:16 AM MST,11/7/2016,,,FALSE,2,32.33722305,-110.9783325,,,gps,Zerene cesonia,Insecta,129362,Zerene,Zerene cesonia
2016/11/12 5:04 AM MST,11/12/2016,,,FALSE,,32.24556027,-111.0680397,,,,Chiomara georgina,Insecta,146736,Chiomara,Chiomara georgina
17-Nov-16,11/17/2016,,,FALSE,,32.278458,-110.950723,,,,Tornos erectarius,Insecta,178809,Tornos,Tornos erectarius
18-Nov-16,11/18/2016,,,FALSE,,32.278458,-110.950723,,,,Noctua pronuba,Insecta,81687,Noctua,Noctua pronuba
2016-11-24T15:38,11/24/2016,,"Field Notes - There were a few of these guys flying around, but I was only able to get a shot of this one. The hind wings were damaged/missing, but it still seemed able to fly and get around without much trouble.",FALSE,111,32.3551807,-111.1938297,obscured,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2016-11-26 11:30:13 AM MST,11/26/2016,,Tohono chul,FALSE,2,32.3374736,-110.9821871,,,,Battus philenor,Insecta,49972,Battus,Battus philenor
2016-11-26 12:14:42 PM MST,11/26/2016,,Tohono Chul,FALSE,2,32.338168,-110.9773523,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-11-26 12:21:02 PM MST,11/26/2016,,Tohono Chul,FALSE,2,32.3391972,-110.9801424,,,,Erynnis funeralis,Insecta,59188,Erynnis,Erynnis funeralis
2016-11-26 12:24:38 PM MST,11/26/2016,,Tohono Chul,FALSE,2,32.3380812,-110.9773932,,open,,Strymon istapa,Insecta,132553,Strymon,Strymon istapa
2016-11-29 10:35:13 AM MST,11/29/2016,,Caterpillar ,FALSE,2,32.33916855,-110.9797211,,,gps,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-11-30 12:36:52 PM MST,11/30/2016,,U Arizona Cactus Garden ,FALSE,2,32.2320008,-110.9510827,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2016-11-30 12:36:36 PM MST,11/30/2016,,U Arizona cactus garden,FALSE,2,32.2320148,-110.9507567,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
Mon Sep 26 2016 10:02:06 GMT-0700 (MST),9/26/2016,,,FALSE,3,32.23190333,-110.9509583,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
Wed Nov 30 2016 12:43:32 GMT-0700 (MST),11/30/2016,,,FALSE,3,32.23189069,-110.9509924,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
Wed Nov 30 2016 12:37:58 GMT-0700 (MST),11/30/2016,,,FALSE,3,32.23186626,-110.950903,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2016-11-30 12:43:06 PM MST,11/30/2016,,U Arizona cactus garden,FALSE,2,32.23181758,-110.9509963,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
2016-11-30 12:43:08 PM MST,11/30/2016,,U Arizona Cactus Garden,FALSE,2,32.2315935,-110.9509896,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
2016-11-30 12:43:29 PM MST,11/30/2016,,UA cactus garden,FALSE,2,32.23190887,-110.9509203,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
Wed Nov 30 2016 12:45:08 GMT-0700 (MST),11/30/2016,,U Arizona Cactus Garden,FALSE,3,32.23186928,-110.9509565,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
2016-11-30 12:56:14 PM MST,11/30/2016,,U Arizona Milkweed,FALSE,2,32.2301624,-110.951921,,,,Echinargus isola,Insecta,118914,Echinargus,Echinargus isola
Wed Nov 30 2016 13:02:14 GMT-0700 (MST),11/30/2016,,,FALSE,3,32.23042218,-110.9520291,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-11-30 1:02:25 PM MST,11/30/2016,,U Arizona Milkweed Patch,FALSE,2,32.2302149,-110.9521072,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2016-11-30 1:04:05 PM MST,11/30/2016,,,FALSE,2,32.23046042,-110.9520293,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Thu Dec 01 2016 12:58:30 GMT-0700 (MST),12/1/2016,,,FALSE,3,32.38022817,-113.0060435,,,,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
2016-12-03 12:54:39 PM MST,12/3/2016,,,FALSE,2,32.33833313,-110.9786148,,,gps,Phoebis agarithe,Insecta,67653,Phoebis,Phoebis agarithe
2016-12-03 1:22:29 PM MST,12/3/2016,,,FALSE,2,32.34027863,-110.9783325,,,gps,Battus philenor,Insecta,49972,Battus,Battus philenor
2012/09/21 4:28 PM UTC,9/21/2012,,,FALSE,,32.42314795,-110.9796374,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2014/10/09 8:28 PM MST,10/9/2014,5ssss,,FALSE,,32.26090556,-111.0152583,,,,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
2014/07/27 6:52 PM MST,7/27/2014,5ssss,about 3ins aross at wing tips,FALSE,,32.25948611,-111.0149472,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
Tue Aug 09 2016 11:29:49 GMT-0700 (MST),8/9/2016,,,FALSE,3,32.33909167,-110.9815,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Fri Dec 02 2016 13:22:25 GMT-0700 (MST),12/2/2016,,,FALSE,3,32.243456,-111.1675229,,,,Battus philenor,Insecta,49972,Battus,Battus philenor
2005/08/12 12:11 PM CDT,8/12/2005,,,FALSE,,32.24267893,-111.1670494,,,,Calpodes ethlius,Insecta,53866,Calpodes,Calpodes ethlius
2005/08/12 10:36 AM CDT,8/12/2005,,,FALSE,,32.24267439,-111.1668295,,,,Heliopyrgus domicella,Insecta,148518,Heliopetes,Heliopyrgus domicella
2005/08/12 12:36 PM CDT,8/12/2005,,,FALSE,,32.24250651,-111.1673605,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2016/03/23 11:22 AM CDT,3/23/2016,,                               ,FALSE,,32.25455201,-111.1977191,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
1998/05/28 3:27 PM CDT,5/28/1998,,,FALSE,,32.24259726,-111.1669314,,,,Phoebis agarithe,Insecta,67653,Phoebis,Phoebis agarithe
1998/05/28 3:27 PM CDT,5/28/1998,,,FALSE,,32.24264263,-111.1668536,,,,Zerene cesonia,Insecta,129362,Zerene,Zerene cesonia
2013/04/13 9:10 AM MST,4/13/2013,,,FALSE,,32.3222977,-110.8098122,,,,Texola perse,Insecta,520375,Texola,Texola perse
2017/01/02 2:10 PM MST,1/2/2017,"monarch butterfly, black, orange, white, wing tag, AG 145","This butterfly has email!  

2 tagged monarchs on planted milkweed.  Didn't seem to be feeding or doing much of anything except opening their wings very occasionally.  Both in good fresh condition and allowed very close photography.  (it was a cold day)",FALSE,,32.2434321,-111.1677441,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2017/01/01 3:14 PM MST,1/1/2017,"butterfly, black, brown, blue, red, white","A cold day.  Sitting still on a rock, not opening wings, only crawling slightly when I got very very close.",FALSE,,32.2814837,-110.7296696,,,,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
Fri Jan 06 2017 15:29:30 GMT-0700 (MST),1/6/2017,,,FALSE,3,32.37795333,-111.0641555,,,,Tolype velleda,Insecta,143323,Tolype,Tolype velleda
Fri Jan 06 2017 07:17:50 GMT-0700 (MST),1/6/2017,,,FALSE,3,32.27611401,-111.0534273,,obscured,,Hemileuca tricolor,Insecta,221179,Hemileuca,Hemileuca tricolor
2015/10/17 8:06 PM CDT,10/17/2015,,,FALSE,,32.24330052,-111.1673827,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2017/01/10 2:05 PM EST,1/10/2017,butterfly,,FALSE,,32.24256167,-111.1675033,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
2017/01/10 12:47 PM EST,1/10/2017,butterfly,,FALSE,,32.243245,-111.1674733,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2017/01/10 2:26 PM EST,1/10/2017,butterfly,,FALSE,,32.24314167,-111.1678667,,,,Erynnis funeralis,Insecta,59188,Erynnis,Erynnis funeralis
2017/01/10 2:05 PM EST,1/10/2017,butterfly,,FALSE,,32.242555,-111.1675283,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
1-Feb-17,2/1/2017,,,FALSE,,32.3395736,-110.9817651,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2017/02/01 3:21 PM EST,2/1/2017,,,FALSE,,32.3395736,-110.9817651,,,,Battus philenor,Insecta,49972,Battus,Battus philenor
Thu Feb 23 2017 11:34:33 GMT-0700 (MST),2/23/2017,,Found while cleaning out the garden ,FALSE,3,32.25935,-111.0149695,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Fri Mar 03 2017 12:18:55 GMT-0700 (MST),3/3/2017,,,FALSE,3,32.31807167,-110.805795,,,,Dymasia dymas,Insecta,68249,Dymasia,Dymasia dymas
2017/03/04 10:30 AM MST,3/4/2017,,,FALSE,,32.34519807,-110.7150757,,,,Lerina incarnata,Insecta,257098,Lerina,Lerina incarnata
Mon Mar 20 2017 10:12:15 GMT-0700 (MST),3/20/2017,,Feeding on Lantana species flowers,FALSE,3,32.32126093,-110.9863339,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Mon Mar 20 2017 10:15:23 GMT-0700 (MST),3/20/2017,,Feeding on Lantana species flowers,FALSE,3,32.32121081,-110.9863361,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
Mon Mar 20 2017 10:30:49 GMT-0700 (MST),3/20/2017,,,FALSE,3,32.32239652,-110.9858892,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Mon Mar 20 2017 10:32:20 GMT-0700 (MST),3/20/2017,,,FALSE,3,32.32239144,-110.9858711,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Mon Mar 20 2017 23:20:38 GMT-0700 (MST),3/20/2017,,,FALSE,3,32.25951333,-111.0149611,,,,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
Thu Mar 23 2017 00:13:04 GMT-0700 (MST),3/23/2017,,,FALSE,3,32.25948333,-111.0149778,,,,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
2017/03/04 10:56 AM MST,3/4/2017,,,FALSE,,32.24845914,-111.1666524,,,,Heliopyrgus domicella,Insecta,148518,Heliopetes,Heliopyrgus domicella
Sat Mar 25 2017 10:08:37 GMT-0700 (MST),3/25/2017,,,FALSE,3,32.22408667,-110.7674033,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2017/03/14 10:24 AM PDT,3/14/2017,,Tucson Botanical Gardens; adult butterflies feeding at cultivated marigolds,FALSE,,32.248523,-110.908785,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
2017/03/27 5:44 PM EDT,3/27/2017,,,FALSE,,32.244013,-111.168174,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
Wed Apr 05 2017 22:15:56 GMT-0700 (MST),4/5/2017,,,FALSE,3,32.259495,-111.0149695,,,,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
Sat Apr 08 2017 00:29:18 GMT-0700 (MST),4/8/2017,,,FALSE,3,32.25953667,-111.0149778,,,,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
Sat Apr 08 2017 23:51:55 GMT-0700 (MST),4/8/2017,,,FALSE,3,32.25946333,-111.0149833,,,,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
